No. de documento,Revisión,Título,Tipo,,Estatus,Archivo,Fecha del hito,Fecha prevista de envío,Creado por,Notas adicionales,Adherencia Metodologica,Area Emisora,Código División,Código/Nombre Alternativo,Emisor/Origen,Especialidad,Estatus de Revisión,Fase,Gerencia/API,Nro. de Contrato,Proveedor,Rendición,Tipo de Documento,WBS,Sustituir,PathdeArchivo,enviado,procesado,peso,fecha_inicio,fecha_termino,existe_doc,Version
4600026793-06460-INFGC-00034,0,INFORME SEMANAL No034,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd96161959.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd96161959.pdf,,,,,,,14
4600026793-06460-INFGC-00035,B,INFORME SEMANAL No035,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89a0af1b.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,CON OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89a0af1b.pdf,,,,,,,15
4600026793-06460-INFGC-00035,0,INFORME SEMANAL No035,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8a99032a.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8a99032a.pdf,,,,,,,19
4600026793-06460-INFGC-00035,0,INFORME SEMANAL No035,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8a9998ed.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8a9998ed.pdf,,,,,,,15
4600026793-06460-INFGC-00035,0,INFORME SEMANAL No035,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd889e.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd889e.pdf,,,,,,,19
4600026793-06460-INFGC-00035,B,INFORME SEMANAL No035,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd96e81cf7.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,CON OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd96e81cf7.pdf,,,,,,,14
4600026793-06460-INFGC-00035,0,INFORME SEMANAL No035,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd970194cf.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd970194cf.pdf,,,,,,,14
4600026793-06460-INFGC-00036,B,INFORME SEMANAL No036,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89a1cd83.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89a1cd83.pdf,,,,,,,19
4600026793-06460-INFGC-00036,B,INFORME SEMANAL No036,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89a50937.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89a50937.pdf,,,,,,,15
4600026793-06460-INFGC-00036,0,INFORME SEMANAL No36,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89b20a71.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b20a71.pdf,,,,,,,19
4600026793-06460-INFGC-00036,0,INFORME SEMANAL No36,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89b2b3f2.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b2b3f2.pdf,,,,,,,15
4600026793-06460-INFGC-00036,0,INFORME SEMANAL No36,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd889f.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd889f.pdf,,,,,,,19
4600026793-06460-INFGC-00036,B,INFORME SEMANAL No036,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd8abd88b8.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada Obsoleta,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd88b8.pdf,,,,,,,19
4600026793-06460-INFGC-00036,B,INFORME SEMANAL No036,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd96f3458e.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd96f3458e.pdf,,,,,,,14
4600026793-06460-INFGC-00036,0,INFORME SEMANAL No36,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd97099cea.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd97099cea.pdf,,,,,,,14
4600026793-06460-INFGC-00037,B,INFORME SEMANAL No037,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89b4f0a7.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b4f0a7.pdf,,,,,,,19
4600026793-06460-INFGC-00037,B,INFORME SEMANAL No037,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89b62d47.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b62d47.pdf,,,,,,,15
4600026793-06460-INFGC-00037,0,INFORME SEMANAL No037,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c1d39d.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c1d39d.pdf,,,,,,,19
4600026793-06460-INFGC-00037,0,INFORME SEMANAL No037,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c3dc32.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c3dc32.pdf,,,,,,,15
4600026793-06460-INFGC-00037,B,INFORME SEMANAL No037,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd8abd88bb.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada Obsoleta,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd88bb.pdf,,,,,,,19
4600026793-06460-INFGC-00037,0,INFORME SEMANAL No037,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd8913.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd8913.pdf,,,,,,,19
4600026793-06460-INFGC-00037,B,INFORME SEMANAL No037,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd97140895.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd97140895.pdf,,,,,,,14
4600026793-06460-INFGC-00037,0,INFORME SEMANAL No037,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd9741daf5.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd9741daf5.pdf,,,,,,,14
4600026793-06460-INFGC-00038,B,INFORME SEMANAL No038,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89b4f0a8.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b4f0a8.pdf,,,,,,,19
4600026793-06460-INFGC-00038,B,INFORME SEMANAL No038,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89b62dbe.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b62dbe.pdf,,,,,,,15
4600026793-06460-INFGC-00038,0,INFORME SEMANAL No038,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c1d39e.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c1d39e.pdf,,,,,,,19
4600026793-06460-INFGC-00038,0,INFORME SEMANAL No038,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c3dcca.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c3dcca.pdf,,,,,,,15
4600026793-06460-INFGC-00038,B,INFORME SEMANAL No038,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd8abd88bd.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada Obsoleta,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd88bd.pdf,,,,,,,19
4600026793-06460-INFGC-00038,0,INFORME SEMANAL No038,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd891a.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd891a.pdf,,,,,,,19
4600026793-06460-INFGC-00038,B,INFORME SEMANAL No038,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd97140d46.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd97140d46.pdf,,,,,,,14
4600026793-06460-INFGC-00038,0,INFORME SEMANAL No038,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd9741dc23.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd9741dc23.pdf,,,,,,,14
4600026793-06460-INFGC-00039,B,INFORME SEMANAL No039,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89b8b8a6.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89b8b8a6.pdf,,,,,,,19
4600026793-06460-INFGC-00039,B,INFORME SEMANAL No039,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89ba0348.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89ba0348.pdf,,,,,,,15
4600026793-06460-INFGC-00039,0,INFORME SEMANAL No039,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c1daa4.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c1daa4.pdf,,,,,,,19
4600026793-06460-INFGC-00039,0,INFORME SEMANAL No039,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89c3e33b.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c3e33b.pdf,,,,,,,15
4600026793-06460-INFGC-00039,0,INFORME SEMANAL No039,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd893f.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd893f.pdf,,,,,,,19
4600026793-06460-INFGC-00039,B,INFORME SEMANAL No039,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd8abd894b.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada Obsoleta,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd894b.pdf,,,,,,,19
4600026793-06460-INFGC-00039,B,INFORME SEMANAL No039,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd972b807f.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd972b807f.pdf,,,,,,,14
4600026793-06460-INFGC-00039,0,INFORME SEMANAL No039,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd97492c84.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd97492c84.pdf,,,,,,,14
4600026793-06460-INFGC-00040,B,INFORME SEMANAL No041,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89c850fa.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89c850fa.pdf,,,,,,,19
4600026793-06460-INFGC-00040,B,INFORME SEMANAL No041,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89cb91bb.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89cb91bb.pdf,,,,,,,15
4600026793-06460-INFGC-00040,0,INFORME SEMANAL No041,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89d5a407.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89d5a407.pdf,,,,,,,19
4600026793-06460-INFGC-00040,0,INFORME SEMANAL No041,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd89d6c5bb.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89d6c5bb.pdf,,,,,,,15
4600026793-06460-INFGC-00040,B,INFORME SEMANAL No041,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd8abd894e.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada Obsoleta,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd894e.pdf,,,,,,,19
4600026793-06460-INFGC-00040,0,INFORME SEMANAL No041,Documento Externo,PARA APROBACION,Emitido para aprobación,06024abd8abd896e.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia No Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd8abd896e.pdf,,,,,,,19
4600026793-06460-INFGC-00040,B,INFORME SEMANAL No041,Documento Externo,PARA REVISION,Emitido para Revisión,09024abd9754ee4f.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd9754ee4f.pdf,,,,,,,14
4600026793-06460-INFGC-00040,0,INFORME SEMANAL No041,Documento Externo,PARA APROBACION,Emitido para aprobación,09024abd97725367.pdf,,,dmadmin,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Main Content,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\09024abd97725367.pdf,,,,,,,14
4600026793-06460-INFGC-00042,B,INFORME SEMANAL No042,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89d80c73.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Copia Controlada,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89d80c73.pdf,,,,,,,19
4600026793-06460-INFGC-00042,B,INFORME SEMANAL No042,Documento Externo,PARA REVISION,Emitido para Revisión,06024abd89db7122.pdf,,,Valles Fuentes Soledad Fernanda,,N/A,EMPRESAS CONSTRUCCIÓN,,,06460 - OTROS SUMINISTROS,GC - GESTION DE CONSTRUCCION,SIN OBSERVACIONES,EJECUCION,Gerencia Proyectos Divisionales Andina,#N/A,N/A,Con Anotaciones,INFGC - INFORME,06460 - OTROS SUMINISTROS,,F:\GC - GESTION DE CONSTRUCCION\06024abd89db7122.pdf,,,,,,,15
